Rnom,Xnom,Ynom,Znom,R,X,Y,Z,Nx,Ny,Nz,I,J,K,LateralDensity,DirectionDensity,ExposureTime,oriX,oriY,oriZ,Inc,ang,ViewAng,Acmos,AcmosJ,oriYcmos,Rs,PointDev
8.0013,6.153649589251584,-0.0929818183561295,5.113193992423817,7.961421781242253,6.12298,-0.0925184,5.08771,0.774859125437843,-0.0004023721636496,0.6321338258805196,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.774778,-0.001632,-0.367865,0.6321959895364678,0.8864119309763827,0.5650329461200126,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5014667325920918,84.88680600757618,-0.0398782187577477
8.0013,2.850692403045136,1.776617116847712,7.262092407381256,7.968706402603876,2.83908,1.76938,7.23251,0.3569780008547452,0.2282093330798999,0.9058074890400152,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.356897,0.22698,-0.094192,0.906116470386808,0.4367848319477137,0.9120917035116836,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2728550273485422,82.73790759261874,-0.0325935973961248
8.0013,-3.790037550419139,-0.3583986819204408,7.037610918572481,7.977195952229141,-3.77862,-0.357319,7.01641,-0.4561382502845474,-0.0698307904473864,0.8871648986140315,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.45622,-0.07106,-0.112834,0.8870412010994789,0.4798995354274479,0.7618505912725669,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5708951508758286,82.96238908142752,-0.0241040477708596
8.0013,-3.8580497183738585,-4.741739778680885,5.162572801601034,7.96245599679521,-3.83932,-4.71872,5.13751,-0.4732338182491817,-0.5851489152001751,0.6585214501482535,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.473315,-0.586378,-0.341478,0.6577629545659829,0.8529518455142058,0.3265819058048867,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.0862132756286171,84.83742719839897,-0.0388440032047903
8.0013,0.873059130873693,-3.910876882605481,6.92557661520686,7.969451567658592,0.869584,-3.89531,6.89801,0.0981240953357561,-0.492922271741363,0.8645225826639078,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.098043,-0.494152,-0.135476,0.8639238787142074,0.5277861931785267,0.5521132643167219,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.9939866321698052,83.07442338479314,-0.0318484323414081
8.0013,-3.530312080580874,-2.519496228448743,6.723826072894606,7.971174072907956,-3.51702,-2.51001,6.69851,-0.4545972628335807,-0.3001927670548139,0.8385854942891575,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.454679,-0.301422,-0.161414,0.8381787314035773,0.576861270353849,0.6152220586003498,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8012571274832561,83.27617392710539,-0.0301259270920448
8.0013,-2.31621089126486,3.171781163799232,6.971066851361737,7.971277505701328,-2.30752,3.15988,6.94491,-0.3389085408035737,0.3792761493408908,0.8609823479674474,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.33899,0.378047,-0.139017,0.8614203952429301,0.5327369525664122,0.9396394339276968,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1217882110875513,83.02893314863826,-0.0300224942986719
8.0013,0.7134207322046895,2.324850035833141,7.622788522564901,7.968363369021018,0.710484,2.31528,7.59141,0.0931375706852173,0.3268937479828273,0.940460456615054,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.093056,0.325664,-0.059539,0.9408692445389129,0.3456097059565973,0.9872619882287004,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1741706124456148,82.3772114774351,-0.0329366309789822
8.0013,-0.5352955270513473,5.815019823139638,5.469899893527475,7.953774196942984,-0.532116,5.78048,5.43741,-0.1000289578451375,0.7191918129714838,0.6875735187943222,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.10011,0.717962,-0.312425,0.6884490854710724,0.811447585044399,0.9368950974467284,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.2181274525430416,84.53010010647253,-0.0475258030570167
8.0013,-0.2193892145845246,6.266350019104838,4.970465521516954,7.98768856581527,-0.219016,6.25569,4.96201,-0.0445560858397349,0.7825634119072306,0.6209744451736774,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.044638,0.781334,-0.379025,0.6219324972994624,0.8995882806666136,0.9057453957849844,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.2814990514787884,85.02953447848304,-0.0136114341847308
8.0013,1.1144732880184944,-5.343533431593613,5.850247981558955,7.9819636860173695,1.11178,-5.33062,5.83611,0.1466686232017461,-0.6764861795444936,0.721702683834139,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.146587,-0.677716,-0.278296,0.7208823538408282,0.765721428990139,0.3421971816651675,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.1775505399729358,84.14975201844105,-0.019336313982631
8.0013,-2.004367997333052,-2.8272806917367515,7.211781646125987,7.958394729523034,-1.99362,-2.81212,7.17311,-0.2411363338781634,-0.3684189225597049,0.8978422834683968,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.241218,-0.369648,-0.102157,0.8973689857500826,5.826159630426634,0.6376522914326421,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8694832829881471,82.78821835387402,-0.0429052704769663
8.0013,-1.892078542584628,1.6232746580089217,7.603013867102759,7.91605272133151,-1.87192,1.60598,7.52201,-0.2786196621633727,0.24194465255973,0.9294266345192176,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.278701,0.240715,-0.070572,0.9297006946430616,5.905988043628519,0.9393150844740292,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2591197078687121,82.39698613289724,-0.0852472786684908
8.0013,1.054670021809529,6.930380522827794,3.857239770082419,7.974064143371308,1.05108,6.90679,3.84411,0.1402172116486107,0.8650566489215219,0.4816805245327607,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.140136,0.863827,-0.518318,0.4827551630156051,1.0669980245512312,0.8181785897876473,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.3639922884930797,86.14276022991758,-0.0272358566286925
8.0013,-2.694699006714562,0.297794764802986,7.527995565306046,7.966027972887366,-2.68282,0.296482,7.49481,-0.3480015529275411,0.0277156498034558,0.937084180805541,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.348083,0.026486,-0.062915,0.9370891891555138,0.3566003771497871,0.8501869785724897,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4733487106249863,82.47200443469396,-0.0352720271126347
8.0013,-3.4697953020240644,-3.6600007285608114,6.211740248834143,7.966997759168757,-3.45492,-3.64431,6.18511,-0.4536607278766238,-0.4465734006053122,0.7712095317449462,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.453742,-0.447803,-0.228789,0.7706229227510468,0.6909779324861339,0.4894100404829822,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.9476377610337544,83.78825975116585,-0.0343022408312432
8.0013,-1.7925967582509663,5.445767255898119,5.5813096623369685,7.971051771811547,-1.78582,5.42518,5.56021,-0.2245554636611904,0.6805555811084901,0.6974374127919962,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.224637,0.679326,-0.302562,0.6982553222505026,0.7978394235411556,0.9283967328500472,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.1794912206800479,84.41869033766304,-0.0302482281884532
8.0013,7.42175377660049,0.6735943171480318,2.9128410985534794,8.027310179951687,7.44588,0.675784,2.92231,0.9141666850798772,0.0723551350394072,0.3988282917791787,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.914085,0.071126,-0.601171,0.3989914384667987,5.1228052707656415,0.3890507520969447,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4287092253890349,87.08715890144651,0.0260101799516867
8.0013,-1.599967057924462,0.2937486750624608,7.834195480038496,7.994063385649941,-1.59852,0.293483,7.82711,-0.191208124532726,0.0475147370136999,0.9803987978772702,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.19129,0.046285,-0.0196,0.9804408922112402,6.085078352022947,0.8977931605850602,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4535496234147422,82.1658045199615,-0.0072366143500595
8.0013,-1.1442416309420076,2.510474686837909,7.510594492233307,7.974576609739228,-1.14042,2.50209,7.48551,-0.2079427334081796,0.2813505052982344,0.9368039884581848,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.208024,0.280121,-0.063195,0.9371322511000242,5.926708294070519,0.96356876670263,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2197138551302077,82.48940550776669,-0.0267233902607726
8.0013,-5.503203266673864,-1.8533602689378563,5.50459909613704,7.967883823506716,-5.48022,-1.84562,5.48161,-0.6774993573384057,-0.2234871754255795,0.7007482452538454,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.677581,-0.224717,-0.299251,0.7004177329398593,0.7948136178162389,0.5263351641253561,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7245515358540218,84.49540090386296,-0.0334161764932847
8.0013,0.9238047256671212,-6.117252124717831,5.074112036747936,7.987262496272174,0.922184,-6.10652,5.06521,0.1109765786620031,-0.759925758748088,0.6404662677921601,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.110895,-0.761155,-0.359533,0.6395405030025714,5.406288985961665,0.2321866340677768,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.26099011917653,84.92588796325207,-0.0140375037278266
8.0013,-3.7129707504894895,0.0004855625527518,7.087640627193124,7.973607158660489,-3.70012,0.000483882,7.06311,-0.4919331659726875,0.0345326432988741,0.8699478471511273,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.492015,0.033303,-0.130051,0.8699495598401303,0.5156961003820508,0.793207362283062,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.466531717129568,82.91235937280688,-0.0276928413395118
8.0013,-0.6490122023219138,4.915733107212385,6.2797414652112336,7.954498794214253,-0.645216,4.88698,6.24301,-0.0926927399313036,0.6289183488728189,0.7719260109719809,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.092774,0.627689,-0.228073,0.7726911210458539,0.6877263751487592,0.9718703838252044,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.1278539884443768,83.72025853478877,-0.0468012057857469
8.0013,-5.734375476152845,0.3048705241361691,5.571785490487747,7.972758025024277,-5.71392,0.303783,5.55191,-0.7178488249406609,0.041999592299644,0.6949310028901977,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.71793,0.04077,-0.305068,0.6949236205803662,0.8024827885650586,0.6400627928978451,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4590647681287981,84.42821450951226,-0.0285419749757238
8.0013,0.7868173410280542,-1.8042550755661464,7.755409968799286,7.998927109278845,0.786584,-1.80372,7.75311,0.1179333206197638,-0.2343085565143724,0.9649825035884056,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.117852,-0.235538,-0.035016,0.9647033005539482,0.2664820803320638,0.7577829976182875,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7353729169428146,82.24459003120072,-0.0023728907211557
8.0013,-0.8109319687430511,6.036975657308869,5.188267142806998,7.977462130179998,-0.808516,6.01899,5.17281,-0.1248724125223053,0.7446552788928281,0.6556640879352045,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.124954,0.743426,-0.344335,0.6565689615879137,0.8545353087518198,0.9197717846560473,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.2435909184643859,84.81173285719301,-0.0238378698200021
8.0013,4.403796710031586,2.253780065083603,6.288708265212081,7.964022995000705,4.38328,2.24328,6.25941,0.5398299313482675,0.2948481012413817,0.7884467276962196,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.539748,0.293619,-0.211552,0.7888526292743118,0.6618563257644194,0.8370316053410202,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2062162591870604,83.71129173478792,-0.0372770049992956
8.0013,0.5646954677981417,-5.046107239479589,6.183746635036071,7.975632896012453,0.562884,-5.02992,6.16391,0.0773768429824768,-0.617439752235485,0.7828032808627262,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.077295,-0.618669,-0.217196,0.7820498553565729,5.610336818827791,0.4232702080332784,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.1185041126639272,83.81625336496393,-0.0256671039875477
8.0013,6.060028938342266,-2.373025629242163,4.654632135777666,7.956739918999489,6.02628,-2.35981,4.62871,0.7727513068946659,-0.270986642374425,0.5739526612423898,8.14835e-05,0.00122949,0.999999,75,2,0.6,0.77267,-0.272216,-0.426046,0.5736820165791936,0.9598018180582144,0.3918011473440885,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7720510028028672,85.34536786422234,-0.0445600810005117
8.0013,-0.2915503353595066,-1.3888472239419805,7.874446233259862,7.972913726659533,-0.290516,-1.38392,7.84651,-0.0489048172963605,-0.1785547188087934,0.9827138603053904,8.14835e-05,0.00122949,0.999999,75,2,0.6,-0.048986,-0.179784,-0.017285,0.9824895980540388,0.1874129037422724,0.7985998216969821,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6796190792372356,82.12555376674014,-0.0283862733404678
8.0013,1.683139345955906,-2.232382958359325,7.496953378494627,7.967741314004867,1.67608,-2.22302,7.46551,0.1766118753886266,-0.2769702649955999,0.9445081883075336,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.17653,-0.2782,-0.055491,0.94418132999459,5.947489613493437,0.7203709102151848,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.778034625424042,82.50304662150538,-0.0335586859951337
8.0013,-5.332068739267907,-0.0529198911318711,5.965487753306056,7.955458575319144,-5.30152,-0.0526167,5.93131,-0.6890371349992932,-0.0120875732044203,0.7246252253171936,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.689119,-0.013317,-0.275374,0.7245536684979634,0.76040980762089,0.6423831928775944,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.5131519336328626,84.03451224669395,-0.0458414246808569
8.0013,-2.735271430583366,6.518649979407247,3.7478386220604976,7.983305646322205,-2.72912,6.50399,3.73941,-0.3225680945145601,0.8157891777977555,0.4800394169120988,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.32265,0.81456,-0.51996,0.48101577338754,5.214201672390155,0.7946070517076602,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.3147248173693133,86.2521613779395,-0.0179943536777953
8.0013,-5.892120420921892,2.407170161629457,4.84863387443474,7.963140579984759,-5.86402,2.39569,4.82551,-0.7343603785730858,0.3039165671066178,0.6069180790025311,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.734442,0.302687,-0.393081,0.6072314424665307,0.918224889685856,0.6787062556504896,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1971477933218243,85.15136612556526,-0.0381594200152415
8.0013,-3.702089556033586,-3.178265266488739,6.341448139418811,7.96289478409705,-3.68432,-3.16301,6.31101,-0.4778711312311885,-0.3853273585809563,0.78940611136781,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.477953,-0.386557,-0.210593,0.7888928172255684,0.66179090015468,0.5331135562653551,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8863917190093984,83.65855186058118,-0.0384052159029506
8.0013,4.609267095392745,-2.6029069461357226,6.000027830192802,7.966604083478731,4.58928,-2.59162,5.97401,0.5782810048994778,-0.3247702035178007,0.7484085744294064,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.5782,-0.326,-0.25159,0.7480558248379926,5.557516980857033,0.5236649062501341,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8258345639462429,83.9999721698072,-0.0346959165212696
8.0013,3.634591127515735,-1.4000861198819858,6.989299527327307,7.971776333973501,3.62118,-1.39492,6.96351,0.4807202365621996,-0.1591414583919204,0.8623120377105236,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.480639,-0.160371,-0.137687,0.8621548909901738,0.5312883656992968,0.6996902874921578,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6602058188203626,83.0107004726727,-0.029523666026499
8.0013,-3.5906239551423904,0.958190241396618,7.085908040897081,7.98368692854755,-3.58272,0.956081,7.07031,-0.4625960295432636,0.1084960809352117,0.879905400524686,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.462678,0.107267,-0.120094,0.880000433476454,0.4949333626304893,0.8352457861981577,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3925682794932303,82.91409195910292,-0.0176130714524509
8.0013,4.732183093132774,2.908862946683566,5.75897223647412,7.973565217448216,4.71578,2.89878,5.73901,0.5929072367095697,0.346684790566714,0.7268223061017981,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.592826,0.345455,-0.273177,0.727296312093817,0.7564221594060664,0.805161945328758,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1543795698617281,84.24102776352588,-0.0277347825517848
8.0013,4.047787626547718,-2.483395061228418,6.439640206582468,7.961750735792976,4.02778,-2.47112,6.40781,0.4897093684657248,-0.3160002514918034,0.8126060395382364,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.489628,-0.31723,-0.187393,0.8122568066539873,0.6227851970073922,0.584982663705723,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8170646119202456,83.56035979341753,-0.0395492642070243
8.0013,-2.3456963374269764,-1.559620684204429,7.489064941899182,7.968975688687975,-2.33622,-1.55332,7.45881,-0.2731222026221673,-0.1942488312239812,0.9421632841513902,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.273204,-0.195478,-0.057836,0.9419014869030968,0.3425492058880866,0.7552988340409584,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6953131916524234,82.51093505810081,-0.032324311312025
8.0013,-7.10825862756363,0.4290540781469573,3.648201415998397,7.9739036050559955,-7.08392,0.427585,3.63571,-0.8850368731307966,0.0469379010927516,0.4631485362600957,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.885118,0.045708,-0.53685,0.463133778438497,1.08926818633761,0.4350386536036222,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4541264593356905,86.3517985840016,-0.027396394944005
8.0013,-5.800971494903584,3.3683686289219628,4.361607981583223,7.95764298386149,-5.76932,3.34999,4.33781,-0.7266163047243149,0.4135250036597246,0.5486581969286582,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.726698,0.412296,-0.451341,0.5491069981437644,5.293684323646476,0.6757216483289444,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0875393567687174,85.63839201841678,-0.0436570161385105
8.0013,-2.0928473300067663,3.783765958145608,6.732303240144638,7.949965106124681,-2.07942,3.75949,6.68911,-0.2584323577601848,0.4901764535982497,0.8324300335766093,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.258514,0.488947,-0.167569,0.8330110108579519,0.5862679363031434,0.9637987832085726,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0108879068301924,83.26769675985537,-0.0513348938753193
8.0013,-1.235272853232367,4.497695717190449,6.501202650558885,7.956263905810315,-1.22832,4.47238,6.46461,-0.1417543964138845,0.5002406382326026,0.8542043051623971,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.141836,0.499011,-0.145795,0.8548071470622478,5.737567718427757,0.9877829884343692,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0008237221958395,83.49879734944112,-0.0450360941896859
8.0013,1.370817171472757,-0.6128215948050869,7.85914191660489,7.955555343885429,1.36298,-0.609318,7.81421,0.1484156389534799,0.0223350656372804,0.9886728189633864,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.148334,0.021106,-0.011326,0.9887116225941692,0.1503976540449316,0.8939353932689521,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4787292947911616,82.14085808339512,-0.0457446561145715
8.0013,-4.508171957858251,2.532487378296351,6.106037583175376,7.940330648568736,-4.47382,2.51319,6.05951,-0.552008340283394,0.339525041810107,0.761583572722927,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.55209,0.338296,-0.238415,0.7619554577336576,0.7044686284210917,0.8329493223876772,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1615393186183351,83.89396241682462,-0.0609693514312645
8.0013,7.234033625579745,2.1918339689316704,2.6240089646605287,7.931779903691226,7.17118,2.17279,2.60121,0.8963412145858451,0.2769720095377442,0.3462064889157855,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.89626,0.275743,-0.653793,0.3466197975304382,1.2168316255964642,0.433666395203356,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2240923508906979,87.37599103533947,-0.0695200963087741
8.0013,-1.0376055534439363,-4.386743255441741,6.610647473303859,7.961312580278456,-1.03242,-4.36482,6.57761,-0.1541381164567872,-0.5492999054564132,0.8212862198531822,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.15422,-0.550529,-0.178713,0.8205976777596184,5.674844834746137,0.4881838137312921,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-1.050364265884855,83.38935252669614,-0.0399874197215446
8.0013,3.312806916657536,-2.764655402461207,6.738159431817271,8.008722304518994,3.31588,-2.76722,6.74441,0.4294327176748032,-0.3345602150254961,0.8388426571846037,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.429351,-0.33579,-0.161156,0.8384656735342839,0.5763346351848951,0.6001206161423456,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.8356245754539383,83.26184056818273,0.0074223045189931
8.0013,2.9500437499429184,6.8062530478691725,2.9988269392871483,7.976174256553075,2.94078,6.78488,2.98941,0.3676044910860033,0.8462554476524584,0.3856405780671139,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.367523,0.845026,-0.614358,0.3867107018793674,1.1737335804250806,0.7239085508891302,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.3451910872240162,87.00117306071286,-0.0251257434469254
8.0013,2.229072094798106,1.1868088913799202,7.592333234357799,7.947844520302344,2.21418,1.17888,7.54161,0.18475358713162,0.1169254087599158,0.9758045710224592,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.184672,0.115696,-0.024194,0.9759626432749764,0.2197010959758366,0.9248073489142588,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.3841389516685263,82.4076667656422,-0.0534554796976562
8.0013,1.7664046070403507,6.512491901170115,4.2997750745149785,7.974010279332477,1.76038,6.49028,4.28511,0.229649708818841,0.8282649640155627,0.5111146257188499,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.229568,0.827035,-0.488884,0.5121512941120628,1.033108415115478,0.8280187895943328,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.3272006035871205,85.70022492548502,-0.0272897206675235
8.0013,4.397775866439376,-0.9851692683292592,6.611339548934317,7.95454901896198,4.37208,-0.979413,6.57271,0.5634395362237696,-0.1217488872156074,0.8171371350524369,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.563358,-0.122978,-0.182862,0.8170327366893965,0.6145509166728382,0.6760588096357679,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.6228132476440496,83.38866045106569,-0.0467509810380208
8.0013,6.636422834106654,-2.1266249752620827,3.931432292630685,7.981716590113934,6.62018,-2.12142,3.92181,0.8298958308223385,-0.2604470490871916,0.4933966402454263,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.829814,-0.261677,-0.506602,0.4931436714003998,1.0550963870958208,0.324505992868097,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.7615114095156337,86.06856770736931,-0.0195834098860663
8.0013,-2.0483648308715234,3.5970633176845617,6.84734537599914,7.965969181894944,-2.03932,3.58118,6.81711,-0.2986794414824235,0.4803148613281332,0.8246746177875756,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.298761,0.479085,-0.175324,0.825240196750353,5.68301665130884,0.9524444049588462,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0207494991003089,83.15265462400086,-0.0353308181050566
8.0013,-6.50504530062768,3.117691326878703,3.461963043865003,7.986385704491113,-6.49292,3.11188,3.45551,-0.8162702542855611,0.37700816043267,0.4376844970246943,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.816352,0.375779,-0.562315,0.4380811800609858,5.165851677275874,0.5601408839009591,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.1240561999957721,86.538036956135,-0.0149142955088876
8.0013,1.6863270167985902,0.708661037962585,7.789409632038167,7.936073027761022,1.67258,0.702884,7.72591,0.13627864473588,0.0208003738800954,0.9904521570653476,8.14835e-05,0.00122949,0.999999,75,2,0.8,0.136197,0.019571,-0.009547,0.9904880834917285,0.1380367929306647,0.8948378156576355,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.4802639865483467,82.21059036796183,-0.0652269722389782
8.0013,-6.681658137618624,3.48433623122838,2.6899158443609426,7.968562521364817,-6.65432,3.47008,2.67891,-0.827215797113375,0.4365107429760317,0.3537971117358028,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.827297,0.435281,-0.646202,0.3542661244211158,1.208667358827419,0.5117965740381025,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.0645536174524104,87.31008415563906,-0.0327374786351839
8.0013,-4.864314009752731,4.203720463199513,4.763190650373024,7.960680874705379,-4.83962,4.18238,4.73901,-0.60428624970974,0.5319302924353383,0.593201729937964,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.604368,0.530701,-0.406797,0.5938060433751461,0.9350149470290084,0.7685971462190828,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.0308659320068961,85.23680934962698,-0.0406191252946213
8.0013,-4.820283551781105,4.376282343933912,4.651217154315722,7.974967724003653,-4.80442,4.36188,4.63591,-0.6009050986641383,0.544072524669472,0.5855750594921447,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.600987,0.542843,-0.414424,0.5861945829838551,0.9444427621025928,0.7672182151652297,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,0.0430081642410298,85.34878284568428,-0.0263322759963475
8.0013,-1.2529054078350843,2.3796938675342028,7.535787074077778,8.016720059781306,-1.25532,2.38428,7.55031,-0.1772109690590108,0.2556184956827659,0.9503975258332936,8.14835e-05,0.00122949,0.999999,75,2,0.8,-0.177292,0.254389,-0.049601,0.950696645031892,0.3153212368085288,0.9641969553530114,[8.1483500e-05 5.0106436e-01 9.9999900e-01],0.5010643604284422,-0.2454458647456762,82.46421292592223,0.0154200597813058
