Rnom,Xnom,Ynom,Znom,R,X,Y,Z,Nx,Ny,Nz,I,J,K,LateralDensity,DirectionDensity,ExposureTime,oriX,oriY,oriZ,Inc,ang,ViewAng,Rs,PointDev
10.0059,-2.78726613398967,0.9582445633692565,9.56195323483061,10.009611436014886,-2.7883,0.9586,9.5655,-0.2792374212584936,0.1062505126950192,0.9543255687242964,8.14835e-05,0.00122949,-0.999999,75,2,1.0,-0.279319,0.105021,1.954325,2.837827240366741,2.8378275771841,-0.8056337680185746,80.43804676516939,0.0037114360148855
10.0059,0.2809567383659995,-1.0089716792987633,9.950933336704642,10.03593163986284,0.2818,-1.012,9.9808,0.0170430625298076,-0.0653281446378881,0.9977182806472858,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.016962,-0.066558,1.997717,3.0751945373954648,3.0751946739690674,-0.9212702260413924,80.04906666329536,0.0300316398628393
10.0059,-4.313928500440993,3.038714365095473,8.50142756897013,9.987742259890371,-4.3061,3.0332,8.486,-0.4077919163703731,0.3089429731095942,0.85922057255933,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.407873,0.307713,1.85922,2.603862159632316,3.6793230000360135,-0.6298137198550269,81.49857243102987,-0.0181577401096291
10.0059,0.8918773947423622,-2.8124970120880564,9.560985832002018,9.979228201619604,0.8895,-2.805,9.5355,0.0766476965040136,-0.3160549703749833,0.9456396704463584,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.076566,-0.317284,1.945639,2.811527699353947,2.8115277113364794,-0.9870245729758078,80.43901416799798,-0.0266717983803967
10.0059,0.2102862857148028,7.0321768006675685,7.114935272523086,10.035101922252707,0.2109,7.0527,7.1357,0.029696635683439,0.7017885023269651,0.7117661187713001,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.029615,0.700559,1.711765,2.361573853967071,3.9216119015267994,-0.3219657771199264,82.88506472747692,0.0292019222527066
10.0059,-7.400942945856568,-1.5846626342055312,6.544686597380252,10.033287058586533,-7.4212,-1.589,6.5626,-0.7297608852191291,-0.1415897973791223,0.6688806916650625,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.729842,-0.142819,1.66888,2.303811904366717,2.303812032673756,-0.6614920016439162,83.45531340261975,0.0273870585865321
10.0059,-3.5446503501548645,1.679805753213684,9.204984591872885,10.036244296548386,-3.5554,1.6849,9.2329,-0.3533131147835358,0.1679968957059979,0.9202971726323538,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.353395,0.166767,1.920296,2.739179821224882,2.739179807451465,-0.7475553716598596,80.79501540812711,0.0303442965483853
10.0059,7.198933637249129,0.3062482258086754,6.942593270577793,10.004324341503528,7.1978,0.3062,6.9415,0.7212529194497823,0.0367814574452023,0.6916945500532534,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.721171,0.035552,1.691694,2.3344844419171897,2.334484728115851,-0.6018770615199595,83.05740672942221,-0.0015756584964723
10.0059,3.3719716522875367,2.41471833041283,9.105875980428108,9.989663562903408,3.3665,2.4108,9.0911,0.3426919247342621,0.2559323874804846,0.903914187166274,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.34261,0.254703,1.903913,2.698828650809789,2.698828726602518,-0.6934646169592794,80.89412401957189,-0.0162364370965928
10.0059,-3.700815731752391,8.108659248000853,4.546607848652034,10.001261173972011,-3.6991,8.1049,4.5445,-0.3767928098526917,0.8115221340511563,0.4466083344367528,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.376874,0.810293,1.446607,2.0326864239206643,2.03268614337978,-0.035774189830296,85.45339215134797,-0.004638826027989
10.0059,-2.565270367257776,3.615855256962904,8.970117809346926,10.03175904515255,-2.5719,3.6252,8.9933,-0.288637853630275,0.3442381201384195,0.8934138492855788,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.288719,0.343009,1.893413,2.674793755397378,2.6747938216887834,-0.6445640578553815,81.02988219065307,0.0258590451525488
10.0059,-4.875233372685467,4.375391321667057,7.563470443793279,10.015067279354644,-4.8797,4.3794,7.5704,-0.4985511125171044,0.4356878081549813,0.7494150532469078,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.498633,0.434458,1.749414,2.4172262532702304,2.4172261865784117,-0.4748706157022089,82.43652955620672,0.0091672793546422
10.0059,-1.976765654170325,-5.491737696563508,8.127191976976793,10.00911090207317,-1.9774,-5.4935,8.1298,-0.1971647173527851,-0.5504025717190055,0.8112848348615307,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.197246,-0.551632,1.811284,2.5183275800953586,3.764858035040529,-0.971906990995511,81.87280802302321,0.0032109020731692
10.0059,-8.065943548277522,1.3989389608164358,5.753395455720912,9.997038342429224,-8.0588,1.3977,5.7483,-0.7985882995774367,0.1402763641211394,0.5853027160768791,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.79867,0.139047,1.585302,2.1959166854160546,2.1959171256589443,-0.460505446054434,84.2466045442791,-0.0088616575707778
10.0059,0.928659575210288,-3.998337162794032,9.125180882371067,10.0235748583028,0.9303,-4.0054,9.1413,0.1113307251751036,-0.4135005502455889,0.9036718234948904,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.111249,-0.41473,1.903671,2.700230106039785,2.7002297244641693,-0.9931540480323896,80.87481911762893,0.017674858302799
10.0059,-7.451593616346135,4.101927354206634,5.2693433526048485,9.961193778358094,-7.4183,4.0836,5.2458,-0.7408549646602048,0.4001088371547036,0.5394875714685534,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.740936,0.398879,1.539487,2.140111777304556,2.1401120794342674,-0.3031419233099948,84.73065664739515,-0.0447062216419062
10.0059,-2.728234639688751,7.675171434449802,5.810896145398587,9.979733448845217,-2.7211,7.6551,5.7957,-0.2646895763841892,0.7737786433370336,0.5755050297513118,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.264771,0.772549,1.575504,2.1828808717619985,4.100304732701479,-0.1679137469703942,84.18910385460141,-0.0261665511547857
10.0059,6.028453196588473,-1.6317948785081016,7.81748248101759,9.99734683253512,6.0233,-1.6304,7.8108,0.5960698560958209,-0.1682319378701832,0.7851106557258984,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.595988,-0.169461,1.78511,2.4739257143686237,2.473925805654282,-0.7772453695617202,82.18251751898241,-0.0085531674648802
10.0059,-6.055310010595015,-0.2457745826629662,7.961837120922824,10.011005952450532,-6.0584,-0.2459,7.9659,-0.6083032644016465,-0.0328430538780234,0.7930248875856707,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.608385,-0.034073,1.793024,2.4867015070149487,3.796483520087358,-0.7237579524914195,82.03816287907718,0.005105952450533
10.0059,6.546709039256206,5.099761309093611,5.590265660556117,9.979292263983451,6.5293,5.0862,5.5754,0.6505145250668131,0.5047171625572273,0.5675310022344859,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.650433,0.503488,1.56753,2.1734820050869263,2.173481847312083,-0.2812507595667753,84.40973433944389,-0.0266077360165475
10.0059,2.1308903376705475,6.131232874161228,7.61480955911748,10.03505835658169,2.1371,6.1491,7.637,0.2413635161293796,0.6074143019947363,0.7568299140585749,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.241282,0.606185,1.756829,2.4280728594286414,3.855112314082348,-0.4045167534476457,82.38519044088252,0.0291583565816893
10.0059,4.437400374100508,1.5098411891881018,8.84012965478243,10.014242291356846,4.4411,1.5111,8.8475,0.4511376550965632,0.1324172249851768,0.8825760560321131,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.451056,0.131188,1.882575,2.651683947165517,2.6516836854332877,-0.729711157191699,81.15987034521757,0.0083422913568451
10.0059,6.189586318746177,1.3561745644690688,7.74389091887775,9.994282812188176,6.1824,1.3546,7.7349,0.612115175178386,0.1465052367592502,0.7770786497636193,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.612034,0.145276,1.777078,2.4604410067743774,2.460441402780837,-0.6290688126548598,82.25610908112225,-0.011617187811824
10.0059,0.910880904895295,7.354505071257673,6.723063731956011,9.997321868380553,0.9101,7.3482,6.7173,0.1068288832622389,0.7289505037766312,0.6761795270079822,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.106747,0.727721,1.676179,2.312132554251373,3.971052747887561,-0.2779762069829172,83.27693626804398,-0.0085781316194477
10.0059,-0.5986108371805908,6.879392342016986,7.241109091859342,10.044163814872794,-0.6009,6.9057,7.2688,-0.0526641147225541,0.7060549071537836,0.7061961194346452,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.052746,0.704825,1.706195,2.3536874093424363,2.3536872653914305,-0.3150806982400136,82.75889090814066,0.0382638148727938
10.0059,-4.177578387206202,1.0900946814830657,9.02649252002958,9.994934105335563,-4.173,1.0889,9.0166,-0.4315161633253041,0.1185041671396818,0.8942877406962145,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.431598,0.117275,1.894287,2.677384848889644,2.677385145670815,-0.7464789469317196,80.97350747997042,-0.0109658946644373
10.0059,7.309998738247876,0.604416594372453,6.805632508243568,9.970860539090896,7.2844,0.6023,6.7818,0.7258855371953377,0.054402271707561,0.6856606884776848,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.725804,0.053173,1.68566,2.326133431102738,2.326133355862394,-0.5885884885913772,83.19436749175644,-0.035039460909104
10.0059,4.3302568944235045,5.993000299191049,6.741725109509711,10.000222868016492,4.3278,5.9896,6.7379,0.4375379106817838,0.5857166345082745,0.6822731130394337,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.437456,0.584487,1.682272,2.3206296705643408,2.320629351538364,-0.3475652625582618,83.25827489049028,-0.0056771319835089
10.0059,2.2588652928660133,0.3265369908034655,9.742121739760922,9.97105979322158,2.251,0.3254,9.7082,0.2100578475918918,0.0326261825623466,0.9771444278490616,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.209976,0.031397,1.977143,2.92710914605022,2.9271089364730005,-0.8589810974282119,80.25787826023908,-0.0348402067784192
10.0059,-6.626769872255262,4.990116018864127,5.594881409685609,9.986618499772582,-6.614,4.9805,5.5841,-0.6719937700727595,0.4931481598603097,0.5524755790166564,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.672075,0.491919,1.552475,2.155465568748585,2.155465869821875,-0.2730694874124688,84.40511859031439,-0.019281500227418
10.0059,-1.1851465407678887,-7.146401620660406,6.902347887721121,9.999597140385209,-1.1844,-7.1419,6.898,-0.113664939174945,-0.6983133477013409,0.7067098060905213,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.113746,-0.699543,1.706709,2.356859844107456,2.3568602169060893,-0.944666355397616,83.09765211227888,-0.0063028596147933
10.0059,1.355439901746579,5.251305495798076,8.408603217690446,10.014463881806156,1.3566,5.2558,8.4158,0.1615209366409782,0.5250942387907775,0.8355758657449096,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.161439,0.523865,1.835575,2.558777329164524,2.5587775781323185,-0.5118024123467892,81.59139678230956,0.0085638818061557
10.0059,0.8111920400369566,0.3304189552647758,9.967488429799277,10.002297741519197,0.8109,0.3303,9.9639,0.1034757592852406,0.0305940420880814,0.994161340944746,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.103394,0.029365,1.99416,3.0330454970331804,3.250140063387619,-0.8751131141338006,80.03251157020073,-0.0036022584808037
10.0059,-4.055252414538574,-0.5516295554394159,9.13064441854707,10.003550019368124,-4.0543,-0.5515,9.1285,-0.424020001580442,-0.0712561720451816,0.9028452781098152,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.424101,-0.072486,1.902844,2.6974206002108083,2.6974205073100928,-0.8391371327581214,80.86935558145294,-0.0023499806318749
10.0059,-5.220280497299277,-2.349899018798117,8.206380501839313,9.969711069534563,-5.2014,-2.3414,8.1767,-0.5189846013274964,-0.2314266284471601,0.8228588574175525,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.519066,-0.232656,1.822858,2.5377944826224663,3.745391167322661,-0.839384877313616,81.7936194981607,-0.0361889304654372
10.0059,3.0462468716636595,-4.612599354488417,8.340404186959551,9.999176712609891,3.0442,-4.6095,8.3348,0.3099605330328025,-0.4459483296895462,0.8396752677131348,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.309879,-0.447178,1.839674,2.5684439492394677,3.7147415006125337,-0.9504595058632036,81.65959581304045,-0.0067232873901073
10.0059,2.596857670671052,5.845403575543069,7.694518963996725,10.01068679412157,2.5981,5.8482,7.6982,0.2586222012624457,0.576221183628892,0.7752958819389446,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.258541,0.574992,1.775295,2.45682458274203,2.456824851013193,-0.4349986608813117,82.30548103600327,0.0047867941215695
10.0059,-7.748494707511887,0.3531909225098363,6.320927206503565,10.003324164996354,-7.7465,0.3531,6.3193,-0.7759371707224281,0.0407029387029627,0.6294956535769061,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.776019,0.039473,1.629495,2.251716626938119,2.2517170012986507,-0.5446207284002768,83.67907279349643,-0.0025758350036468
10.0059,5.770461281747161,5.544657575318927,6.006378590991028,9.99244204486571,5.7627,5.5372,5.9983,0.5816612799395271,0.5511847117070943,0.5982186631988995,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.58158,0.549955,1.598218,2.2111675253547984,2.2111677977571027,-0.2878756544734412,83.99362140900897,-0.0134579551342906
10.0059,-5.632819208943129,-1.44567050307192,8.142445539634213,9.995030098003706,-5.6267,-1.4441,8.1336,-0.5665593719315732,-0.1492324635524949,0.8103950579183924,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.566641,-0.150462,1.810394,2.5160134410792447,2.516013793595582,-0.7914241964468153,81.85755446036579,-0.0108699019962941
10.0059,7.741920667874602,0.7541549583666333,6.2938024660063085,9.957407117317238,7.7044,0.7505,6.2633,0.7813637817841572,0.0669915613567818,0.6204697988000224,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.781282,0.065762,1.620469,2.239951145651579,4.043234162541353,-0.5246611017770182,83.70619753399369,-0.0484928826827619
10.0059,0.8128276705692266,4.045812131625113,9.11530307688955,10.046182340570969,0.8161,4.0621,9.152,0.1127380755265264,0.3889123592342584,0.914350754995816,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.112657,0.387683,1.91435,2.723494313648295,2.723494747579356,-0.6432404304893582,80.88469692311045,0.0402823405709682
10.0059,-1.8513875451075448,9.00376593460137,3.952543227180773,9.99515823086358,-1.8494,8.9941,3.9483,-0.1807894999875106,0.8951904990676046,0.4073685396215061,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.180871,0.893961,1.407368,1.989178098775097,1.98917875868522,0.0368036134606082,86.04745677281923,-0.0107417691364197
10.0059,-0.5966799116198349,-5.799848777138248,8.131651865113097,10.002883009412836,-0.5965,-5.7981,8.1292,-0.0544345244135325,-0.5719857552475515,0.8184553612419927,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.054516,-0.573215,1.818454,2.530745516230486,2.530745072348705,-0.9879761018228312,81.8683481348869,-0.003016990587163
10.0059,7.844162829372221,0.9013158577267452,6.146118615915699,9.9879616594178,7.8301,0.8997,6.1351,0.7904710037074477,0.0884675206678777,0.6060768021337056,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.79039,0.087238,1.606076,2.2216969876796333,2.2216971142580126,-0.5021717423257942,83.8538813840843,-0.0179383405821997
10.0059,-3.69096886774349,5.572978722847379,7.4455820311134016,9.998936019897316,-3.6884,5.5691,7.4404,-0.3642841491984486,0.5782487143912339,0.7300174538650754,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.364366,0.577019,1.730016,2.3881466969435468,2.38814626810891,-0.3936547566577355,82.5544179688866,-0.0069639801026841
10.0059,-3.302068143142108,-3.394089549608977,8.814450460311246,10.00357237890545,-3.3013,-3.3933,8.8124,-0.3359853771218937,-0.3226495832966278,0.8848791288977107,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.336067,-0.323879,1.884878,2.657940513673581,3.625244867252569,-0.9356861332636308,81.18554953968875,-0.002327621094551
10.0059,3.781630086739861,-0.2757970041833134,9.259656835409585,10.002380693614894,3.7803,-0.2757,9.2564,0.3752250253840369,-0.0310496152415041,0.9264135694812028,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.375144,-0.032279,1.926413,2.7555874915298104,2.7555876489247875,-0.84213851080033,80.74034316459041,-0.0035193063851064
10.0059,4.699854086297408,3.157963174478704,8.249646960091683,9.994927048258033,4.6947,3.1545,8.2406,0.4756258439248552,0.2997010061610859,0.8270183574122172,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.475544,0.298472,1.827017,2.543854246354135,2.543853939094244,-0.6050992702449587,81.75035303990832,-0.0109729517419676
10.0059,3.5778870421953832,8.095572959744288,4.666739501702182,9.98887700995462,3.5718,8.0818,4.6588,0.3619447987451425,0.8068499941173526,0.4668929745178932,8.14835e-05,0.00122949,-0.999999,75,5,0.6,0.361863,0.805621,1.466892,2.0554151559656915,4.227770169557006,-0.055948777255157,85.33326049829782,-0.0170229900453797
10.0059,-0.0596635034453587,7.03740002595046,7.112627921598957,10.028791228258768,-0.0598,7.0535,7.1289,-0.0180400229883912,0.7010482331714163,0.7128856376290758,8.14835e-05,0.00122949,-0.999999,75,5,0.6,-0.018122,0.699819,1.712885,2.363173796843688,2.363174217555619,-0.323301778271677,82.88737207840104,0.0228912282587661
10.0059,7.548258991506637,0.1641623058591517,6.566191570802226,9.983817000025592,7.5316,0.1638,6.5517,0.7592310919450982,0.0093577810351538,0.650753855891728,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.75915,0.008128,1.650753,2.279275909778886,2.279276076915361,-0.5775565519916281,83.43380842919777,-0.0220829999744083
10.0059,7.0178869417452825,1.6606593650068209,6.936101798293924,9.98324885846286,7.002,1.6569,6.9204,0.7061447002440279,0.1677737449304439,0.687903796202119,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.706063,0.166544,1.687903,2.329029152699004,2.329029059147925,-0.5398077757555924,83.06389820170608,-0.0226511415371408
10.0059,8.081044245956672,1.9466787765677045,5.570026969930345,10.03890499307569,8.1077,1.9531,5.5884,0.8011379156176073,0.184434078116136,0.5693523610114622,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.801056,0.183205,1.569351,2.1761584539993777,2.176158120510145,-0.426346999342697,84.42997303006966,0.0330049930756892
10.0059,-1.6376745545966092,0.7902720288985704,9.839284881716116,10.053101096179228,-1.6454,0.794,9.8857,-0.1785882695699607,0.0839626197662487,0.980334896070723,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.17867,0.082733,1.980334,2.942495127692061,3.340690081082089,-0.8388643922843771,80.16071511828389,0.0472010961792275
10.0059,-3.0326816600989,-5.934482113539183,7.463430766248409,9.999691731248518,-3.0308,-5.9308,7.4588,-0.3091316211397446,-0.5927272599236938,0.7437150234833656,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.309213,-0.593957,1.743714,2.410534598324884,3.8726506837891312,-0.9304650295653656,82.53656923375159,-0.0062082687514823
10.0059,3.5716639718484964,7.054261512345209,6.131773462681454,9.998436969846836,3.569,7.049,6.1272,0.3784849916621408,0.6954883941288356,0.6107741028552232,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.378404,0.694259,1.610773,2.226715207717452,4.056469971768544,-0.2344711462741513,83.86822653731855,-0.007463030153163
10.0059,7.240111647510146,0.016104697088272,6.906414321507191,10.002981683978032,7.238,0.0161,6.9044,0.7166212717035656,-0.0017891694983561,0.6974602152198149,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.71654,-0.003019,1.697459,2.342564433758479,2.342564469034172,-0.6243108480378138,83.09358567849281,-0.002918316021967
10.0059,7.94107607810539,2.1049081130247123,5.711979286330183,10.0068121547274,7.9418,2.1051,5.7125,0.7937252487855165,0.2019358497119049,0.5737788267629792,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.793644,0.200706,1.573778,2.1815260668290484,4.101658981684489,-0.4224646463910347,84.28802071366982,0.0009121547273984
10.0059,1.7672337681456092,4.062649990705618,8.971610483728409,10.017598797117005,1.7693,4.0674,8.9821,0.1104139945152413,0.393901823095208,0.912496632091023,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.110333,0.392672,1.912496,2.718936494586206,3.564248818898724,-0.6393477731648851,81.02838951627159,0.0116987971170026
10.0059,-2.8371827125345206,3.6266804659046574,8.883446283054838,10.027473854366312,-2.8433,3.6345,8.9026,-0.3365418708745135,0.3624257823342652,0.8691300946622882,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.336623,0.361196,1.869129,2.62339083844417,2.6233905765350167,-0.6147091336902082,81.11655371694516,0.0215738543663128
10.0059,6.66266170262193,2.2638486374703373,7.113505689393857,9.97607194941977,6.6428,2.2571,7.0923,0.6722808292406516,0.219572276900978,0.7069840888252168,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.672199,0.218343,1.706983,2.35556116424158,2.3555610479531923,-0.5336644525133998,82.88649431060614,-0.0298280505802299
10.0059,5.6906114405554975,0.321152329586398,8.22385781879892,10.0136164795742,5.695,0.3214,8.2302,0.564334867104956,0.0319857676849407,0.8249260987720274,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.564253,0.030756,1.824925,2.540715753035992,2.540715576423392,-0.7231519823246318,81.77614218120108,0.0077164795741992
10.0059,-3.759461159258727,-2.783433738395352,8.845167224308849,10.002543393057588,-3.7582,-2.7825,8.8422,-0.3687820157120676,-0.2581030969268029,0.8929628302701842,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.368863,-0.259333,1.892962,2.6754521070774238,2.6754522444505,-0.9140005076581256,81.15483277569115,-0.0033566069424129
10.0059,-0.1338900132181824,4.345465933453621,9.01204938377251,10.073905346488024,-0.1348,4.375,9.0733,-0.0443693908870079,0.4230203730959727,0.9050332154667364,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.044451,0.421791,1.905032,2.701039803622796,2.701040084529319,-0.619642026797752,80.9879506162275,0.0680053464880234
10.0059,-0.4360226522886085,-1.5968842449964875,9.868023093040126,10.012264608468955,-0.4363,-1.5979,9.8743,-0.0257003955877008,-0.204982966889202,0.978428062226312,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.025782,-0.206212,1.978427,2.9347364607889226,3.348448843100695,-0.966588873743095,80.13197690695988,0.0063646084689548
10.0059,-4.360663268293479,4.085765583872657,8.025532397554555,10.0059842839173,-4.3607,4.0858,8.0256,-0.4389440534326018,0.3840975724374272,0.8122789993615694,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.439026,0.382868,1.812278,2.518096168774412,2.518095972505241,-0.5541806750104864,81.97446760244544,8.428391729964346e-05
10.0059,-0.3219624066979841,-0.25303468078374,9.997517115213851,10.016391674650109,-0.3223,-0.2533,10.008,-0.0360531683992869,2.150488760141984e-06,0.999349873189439,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.036135,-0.001227,1.999349,3.10559208829956,3.105592266209332,-0.8934664700719075,80.00248288478615,0.0104916746501064
10.0059,-5.647074765183639,-2.0382719045759847,8.004625478399495,9.981492863795475,-5.6333,-2.0333,7.9851,-0.5640327353779345,-0.2019386305994412,0.8006796256266968,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.564114,-0.203168,1.800679,2.4997154013754943,2.4997153269731176,-0.8063490168775962,81.99537452160051,-0.024407136204525
10.0059,-0.866314192706194,-6.085494781493436,7.895206634023708,10.008046068039455,-0.8665,-6.0868,7.8969,-0.0883734052734831,-0.6122580055236863,0.7857036820026532,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.088455,-0.613487,1.785703,2.475857682155035,2.475857928716103,-0.9767380285569665,82.10479336597629,0.0021460680394547
10.0059,-4.488505721114385,4.537801390888926,7.705823105831719,10.006778937300451,-4.4889,4.5382,7.7065,-0.4350225342486955,0.4604372339688146,0.7737912821110029,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.435104,0.459208,1.77379,2.45476277872545,3.828422822350953,-0.4855723332544618,82.29417689416829,0.0008789373004525
10.0059,3.015632069556562,-5.349447326039312,7.899836158870187,10.007120797212352,3.016,-5.3501,7.9008,0.3097656440051304,-0.5494828334874261,0.7759599612716601,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.309684,-0.550712,1.775959,2.460062589356052,2.460062365331399,-0.9398759775820296,82.10016384112981,0.001220797212353
10.0059,-5.248185838269728,3.192015249118588,7.898456739539659,10.014315795899387,-5.2526,3.1947,7.9051,-0.52865795288186,0.3101034617920747,0.7901623958651363,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.528739,0.308874,1.790161,2.4813176686528213,2.4813175792937985,-0.5675614648550064,82.10154326046035,0.0084157958993884
10.0059,4.893470853258666,-2.518783703311419,8.35629741418056,9.985307673276774,4.8834,-2.5136,8.3391,0.4854630899680887,-0.2510478164882607,0.8374369123194368,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.485382,-0.252277,1.837436,2.5638642505151537,2.563864295189744,-0.8611349585271932,81.64370258581944,-0.0205923267232268
10.0059,6.718645411137922,1.9597632742703488,7.151025559891149,10.004045242300736,6.7174,1.9594,7.1497,0.6748298751975422,0.2060113809169677,0.7086352732355012,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.674748,0.204782,1.708634,2.357920865819974,2.357920667913969,-0.5412154449122804,82.84897444010885,-0.0018547576992649
10.0059,0.9278660828461656,0.4891271550962099,9.950771526291376,9.968522538972364,0.9244,0.4873,9.9136,0.1764470321307188,0.0375837981423924,0.9835923459286642,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.176366,0.036354,1.983591,2.959854427712518,2.959854353514802,-0.8625273935314896,80.04922847370862,-0.0373774610276367
10.0059,5.006119230454009,4.512835972815377,7.395344247764405,9.994069033681926,5.0002,4.5075,7.3866,0.5054729976228831,0.4396881286415092,0.7424091851572585,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.505392,0.438459,1.742408,2.4065868201440463,2.406586757575605,-0.4667418599656901,82.6046557522356,-0.0118309663180742
10.0059,-3.173493854622374,-0.9939123740974108,9.437113422932358,9.997721679462776,-3.1709,-0.9931,9.4294,-0.3139264034533511,-0.1091852253857745,0.9431483445207872,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.314008,-0.110415,1.943147,2.80325414677496,2.803254461218993,-0.8921531797288977,80.56288657706764,-0.0081783205372243
10.0059,5.380574310210549,-0.1242525201881914,8.435165452646983,10.001670614952284,5.3783,-0.1242,8.4316,0.5534926882300432,-0.0084599380238921,0.832811067124178,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.553411,-0.009689,1.83281,2.554899143870625,2.5548988464375046,-0.748320964445565,81.56483454735302,-0.0042293850477168
10.0059,2.285598889540239,-5.797414336176043,7.828413603076484,10.009844883413528,2.2865,-5.7997,7.8315,0.250075335681661,-0.5835948084386455,0.7725797214832688,8.14835e-05,0.00122949,-0.999999,75,5,0.8,0.249994,-0.584824,1.772579,2.454788395987282,2.454788539274372,-0.952139550030954,82.17158639692352,0.0039448834135278
10.0059,-0.2143182260427805,6.907141709248216,7.23626256546496,10.014386501928112,-0.2145,6.913,7.2424,-0.0381946296436229,0.6973977514602471,0.7156658064519906,8.14835e-05,0.00122949,-0.999999,75,5,0.8,-0.038276,0.696168,1.715665,2.367150034759017,2.367149977917207,-0.3274241702563277,82.76373743453505,0.0084865019281128
