X,Y,Z,Nx,Ny,Nz,I,J,K,IncAngle,LateralDensity,DirectionDensity,ExposureTime,Rnom,PointDev
1.63778,-2.28322,7.46131,0.1835334948114587,-0.28099017385080133,0.9419978654336689,8.14835e-05,0.00122949,0.999999,0.34324769686117196,75,2,0.6,8.0,-0.027135783615777953
1.98568,-2.28441,7.39561,0.23419983011521683,-0.2841360851347546,0.9297403533773819,8.14835e-05,0.00122949,0.999999,0.3779870758339013,75,2,0.6,8.0,-0.008973696539349874
2.60838,-2.22882,7.18581,0.3400312276166056,-0.2726660948326273,0.9000177581438429,8.14835e-05,0.00122949,0.999999,0.4516927115112417,75,2,0.6,8.0,-0.037139322272429
2.76398,-2.22931,7.14031,0.35698697002814794,-0.27283830841827184,0.8933753750185742,8.14835e-05,0.00122949,0.999999,0.46667693496742935,75,2,0.6,8.0,-0.025450770570163428
2.84178,-2.22962,7.10371,0.36354218081666867,-0.26978407175600927,0.8916578028558989,8.14835e-05,0.00122949,0.999999,0.47047062081147656,75,2,0.6,8.0,-0.03070801909604981
2.88128,-2.22982,7.08761,0.37032294259004694,-0.27087372867033194,0.8885315646096542,8.14835e-05,0.00122949,0.999999,0.47732277628815467,75,2,0.6,8.0,-0.03080385591495194
0.785384,-0.132115,7.92791,0.14023233472277635,-0.013839312268544578,0.9900219016436622,8.14835e-05,0.00122949,0.999999,0.1414291187569919,75,2,0.6,8.0,-0.032187290806779956
1.17028,-0.13342,7.86571,0.14845618894985343,-0.016623022465053212,0.988779265097429,8.14835e-05,0.00122949,0.999999,0.15000605305774667,75,2,0.6,8.0,-0.04658878349044482
1.24748,-0.133717,7.84281,0.15292896962041647,-0.020367250553606497,0.9880272796617128,8.14835e-05,0.00122949,0.999999,0.1549843321238774,75,2,0.6,8.0,-0.05747173233931768
1.32448,-0.134015,7.82421,0.15982548542988623,-0.022298956704308287,0.9868933938055318,8.14835e-05,0.00122949,0.999999,0.16217611506773572,75,2,0.6,8.0,-0.06334645995398169
1.40168,-0.134213,7.81461,0.17369300779761968,-0.01569163346860102,0.9846748253516503,8.14835e-05,0.00122949,0.999999,0.17533052371461202,75,2,0.6,8.0,-0.059543501544196076
1.71098,-0.135319,7.77731,0.21500532859418633,-0.004282238669819269,0.9766034871472049,8.14835e-05,0.00122949,0.999999,0.21668740400306924,75,2,0.6,8.0,-0.035559365011187616
2.09798,-0.136716,7.63341,0.25231259021412444,-0.012896165668321078,0.9675598409041658,8.14835e-05,0.00122949,0.999999,0.25539410251124106,75,2,0.6,8.0,-0.08235138610231107
2.44558,-0.137913,7.58541,0.28615073383392176,-0.013049059979525327,0.958095756988809,8.14835e-05,0.00122949,0.999999,0.2904946831193076,75,2,0.6,8.0,-0.028906825279921833
2.79378,-0.139119,7.47261,0.3516648928800393,-0.01856330906781368,0.9359418821017271,8.14835e-05,0.00122949,0.999999,0.35985752891212125,75,2,0.6,8.0,-0.020998746919448585
2.95098,-0.139714,7.39821,0.37222524864492035,-0.016098891446845714,0.9280027963133569,8.14835e-05,0.00122949,0.999999,0.3817539577571786,75,2,0.6,8.0,-0.033739009654780716
3.10748,-0.140317,7.32991,0.39468543208550205,-0.020561749589382665,0.9185862094290901,8.14835e-05,0.00122949,0.999999,0.40629241998269167,75,2,0.6,8.0,-0.03735587766293591
3.30348,-0.141018,7.23091,0.421557217108973,-0.02364136267075608,0.9064935734324915,8.14835e-05,0.00122949,0.999999,0.4358816144613936,75,2,0.6,8.0,-0.04896700957517108
3.34168,-0.141217,7.22581,0.4231715340542999,-0.023101398679052018,0.9057550320838422,8.14835e-05,0.00122949,0.999999,0.4376256931992002,75,2,0.6,8.0,-0.03764497026231606
3.49748,-0.141713,7.17881,0.4356936680631407,-0.02472091784378292,0.8997554689084399,8.14835e-05,0.00122949,0.999999,0.4515773408132359,75,2,0.6,8.0,-0.013275894281247425
3.61728,-0.142216,7.09131,0.44947744443575455,-0.018770409502944067,0.8930944511475788,8.14835e-05,0.00122949,0.999999,0.4665902749604062,75,2,0.6,8.0,-0.03811470158254515
3.65698,-0.142415,7.07131,0.4579244677608034,-0.016461496775170642,0.888838681060802,8.14835e-05,0.00122949,0.999999,0.4759560423499619,75,2,0.6,8.0,-0.03776351338865336
3.69478,-0.142514,7.05371,0.46325113220732284,-0.012624602017249856,0.8861371270478059,8.14835e-05,0.00122949,0.999999,0.4818077775106756,75,2,0.6,8.0,-0.03592225975311081
3.77388,-0.142819,7.01621,0.4703418663559535,-0.01469377625514072,0.8823619561677409,8.14835e-05,0.00122949,0.999999,0.4898965384235117,75,2,0.6,8.0,-0.03195316998820541
3.85318,-0.143117,6.97981,0.47621963867056355,-0.012920071987425532,0.8792314413647396,8.14835e-05,0.00122949,0.999999,0.49650310654575835,75,2,0.6,8.0,-0.025965498934119147
3.89258,-0.143216,6.96361,0.47868900106360307,-0.013318762592176861,0.8778835064083064,8.14835e-05,0.00122949,0.999999,0.49932605305050004,75,2,0.6,8.0,-0.020992911949758053
3.93148,-0.143414,6.94921,0.48541882006987724,-0.012909370066857285,0.8741864316531371,8.14835e-05,0.00122949,0.999999,0.5069910620104735,75,2,0.6,8.0,-0.014474207048355225
3.97058,-0.143513,6.93121,0.4920091962276857,-0.014839210565186441,0.8704635251733347,8.14835e-05,0.00122949,0.999999,0.5146100698018304,75,2,0.6,8.0,-0.010771402590298074
4.48818,-0.145619,6.58281,0.5603257297629249,-0.017073553541472823,0.8280963532917605,8.14835e-05,0.00122949,0.999999,0.5950501465961441,75,2,0.6,8.0,-0.03141467375412965
3.09678,-3.84342,6.25761,0.39763208077305673,-0.4766904507461762,0.7839993255784705,8.14835e-05,0.00122949,0.999999,0.6706062572700677,75,2,0.6,8.0,-0.030081143643933217
3.21508,-3.84391,6.18711,0.4131088547365477,-0.474834952473128,0.7770925569377822,8.14835e-05,0.00122949,0.999999,0.6816378246169428,75,2,0.6,8.0,-0.0380458650780966
4.65788,-3.84971,5.19711,0.58445376451385,-0.4788956592143684,0.6550364453457722,8.14835e-05,0.00122949,0.999999,0.8572821294904739,75,2,0.6,8.0,-0.029675945697063888
4.73998,-3.85012,5.12141,0.5908432699967316,-0.48117900670382996,0.6475885991948013,8.14835e-05,0.00122949,0.999999,0.8670944126521919,75,2,0.6,8.0,-0.0300768634258457
4.78098,-3.85022,5.11001,0.5939716082082132,-0.48084256819141324,0.6449714360013435,8.14835e-05,0.00122949,0.999999,0.8705211181751599,75,2,0.6,8.0,-0.012874984770802733
0.520684,-3.89422,6.93191,0.07686747509673261,-0.4816009639149298,0.8730131172144343,8.14835e-05,0.00122949,0.999999,0.5106508468576478,75,2,0.6,8.0,-0.032099556071498725
0.636984,-3.89462,6.93411,0.08284410151298542,-0.4795995174761722,0.8735680612757823,8.14835e-05,0.00122949,0.999999,0.5095082042506819,75,2,0.6,8.0,-0.02154807918503554
0.753284,-3.89492,6.93171,0.10005445056243796,-0.4796598469953606,0.8717313451419743,8.14835e-05,0.00122949,0.999999,0.5132586070191892,75,2,0.6,8.0,-0.01335852093284462
4.55648,-3.01302,5.82891,0.5729899818617176,-0.37599435329824155,0.728224365820003,8.14835e-05,0.00122949,0.999999,0.7556758554226343,75,2,0.6,8.0,-0.011508822130426921
4.43488,-3.01252,5.91191,0.5543313886955992,-0.3756473853937556,0.7427016583754501,8.14835e-05,0.00122949,0.999999,0.7343232421406379,75,2,0.6,8.0,-0.019140571786770977
4.15378,-3.01132,6.13021,0.5170678937552058,-0.37479635991571425,0.7695248416012869,8.14835e-05,0.00122949,0.999999,0.6933558053758291,75,2,0.6,8.0,-0.006164182640477023
3.83598,-3.01011,6.30511,0.48364855374484944,-0.37270193340990354,0.791945291856095,8.14835e-05,0.00122949,0.999999,0.6574945784308578,75,2,0.6,8.0,-0.029434343498574655
3.79598,-3.01001,6.32881,0.4785620205794285,-0.37432811478554107,0.7942649777876635,8.14835e-05,0.00122949,0.999999,0.6536934681369972,75,2,0.6,8.0,-0.029839375734011853
3.36058,-3.00831,6.58521,0.4329246205027587,-0.36771742118153733,0.8230189372803898,8.14835e-05,0.00122949,0.999999,0.6048252368703466,75,2,0.6,8.0,-0.018244695770234465
3.16288,-3.00752,6.67291,0.39936362958381244,-0.3696184065638304,0.8389820766231294,8.14835e-05,0.00122949,0.999999,0.5761624789808137,75,2,0.6,8.0,-0.026499243563088193
3.12398,-3.00742,6.68171,0.3966951755218433,-0.3683226923244704,0.8408158728500238,8.14835e-05,0.00122949,0.999999,0.5727852350134449,75,2,0.6,8.0,-0.03450725812269706
3.00648,-3.00692,6.72731,0.38153321000393203,-0.3694163272989733,0.8473275557829058,8.14835e-05,0.00122949,0.999999,0.5606610083711605,75,2,0.6,8.0,-0.04153345719792512
2.80988,-3.00621,6.83101,0.3616148837923196,-0.371677783717148,0.8550381868144697,8.14835e-05,0.00122949,0.999999,0.5459969497077924,75,2,0.6,8.0,-0.02532622619583247
2.73118,-3.00592,6.86091,0.3525110488545547,-0.3726373238192474,0.8584156250513448,8.14835e-05,0.00122949,0.999999,0.5394612585307587,75,2,0.6,8.0,-0.02710935313295515
2.61398,-3.00551,6.90671,0.33842896737214934,-0.37457677315888827,0.8632253906444685,8.14835e-05,0.00122949,0.999999,0.5300302589565196,75,2,0.6,8.0,-0.02700653301408984
2.45688,-3.00492,6.99121,0.31339340039227737,-0.37838119727386543,0.8709834936094725,8.14835e-05,0.00122949,0.999999,0.5144913190298569,75,2,0.6,8.0,-0.0035744982586125573
3.07738,-2.23052,7.00491,0.3894683290240586,-0.27645560609026776,0.8785708386626945,8.14835e-05,0.00122949,0.999999,0.49858094876757303,75,2,0.6,8.0,-0.030417122402202068
3.19368,-2.23092,6.96681,0.4033400662013021,-0.2764067999640909,0.8723050337641874,8.14835e-05,0.00122949,0.999999,0.5115283199492298,75,2,0.6,8.0,-0.017955301747553776
3.66698,-2.23272,6.72241,0.4555833028132995,-0.2789471356701366,0.8453593021308464,8.14835e-05,0.00122949,0.999999,0.5641323796832785,75,2,0.6,8.0,-0.023623809843219767
3.78518,-2.23322,6.64681,0.4688919168025223,-0.27685575886202307,0.8387438578864168,8.14835e-05,0.00122949,0.999999,0.5763799539709314,75,2,0.6,8.0,-0.03162862456197946
3.82608,-2.23342,6.61671,0.4727340511095383,-0.27934968928348286,0.8357549090605368,8.14835e-05,0.00122949,0.999999,0.5818464297641305,75,2,0.6,8.0,-0.037091970460791046
3.94488,-2.23381,6.54031,0.48648459488862533,-0.27607026956721314,0.8289257778577864,8.14835e-05,0.00122949,0.999999,0.5941486936697653,75,2,0.6,8.0,-0.04213343749720799
2.37318,-2.16642,7.31651,0.3104551887239352,-0.2640522422574212,0.913177961381687,8.14835e-05,0.00122949,0.999999,0.42051722212199155,75,2,0.6,8.0,-0.008962676291644378
2.25618,-1.98782,7.40051,0.29510123015411976,-0.23945066820089975,0.9249749409901157,8.14835e-05,0.00122949,0.999999,0.39053931927326313,75,2,0.6,8.0,-0.011926089168929899
2.29478,-1.98792,7.39661,0.2972181885947928,-0.2395958890869849,0.9242592484260287,8.14835e-05,0.00122949,0.999999,0.3924150633997303,75,2,0.6,8.0,-0.004521235917138711
2.48918,-1.98861,7.34871,0.3247974775193736,-0.23621771946132056,0.9158099080101421,8.14835e-05,0.00122949,0.999999,0.41393486994137374,75,2,0.6,8.0,0.009627049282631361
2.60508,-1.98902,7.29811,0.34044923001187744,-0.24156637099682193,0.9087023771223147,8.14835e-05,0.00122949,0.999999,0.4312775738492231,75,2,0.6,8.0,0.00031573995051914494
2.64428,-1.98922,7.27881,0.344425072243066,-0.24079514307269492,0.9074078844064333,8.14835e-05,0.00122949,0.999999,0.43436084115046136,75,2,0.6,8.0,-0.004358190682876462
2.91878,-1.99022,7.12911,0.3672801304168941,-0.2509552684662794,0.8956152963354115,8.14835e-05,0.00122949,0.999999,0.46161130987908616,75,2,0.6,8.0,-0.04358989688817072
2.99668,-1.99051,7.10741,0.37542448124503336,-0.2508564655585874,0.8922597674272617,8.14835e-05,0.00122949,0.999999,0.4690873236924906,75,2,0.6,8.0,-0.0339785343874448
3.19208,-1.99122,7.03211,0.4042412863476722,-0.2529057554902532,0.8789924125109861,8.14835e-05,0.00122949,0.999999,0.49763543765594154,75,2,0.6,8.0,-0.02473179968848882
3.34948,-1.99182,6.95551,0.42035884185128736,-0.2567166224144339,0.8702844476684445,8.14835e-05,0.00122949,0.999999,0.5155891208963976,75,2,0.6,8.0,-0.02720359328673183
3.46828,-1.99231,6.88991,0.4386810088426844,-0.2561315013163695,0.8613684615274624,8.14835e-05,0.00122949,0.999999,0.5333894421141941,75,2,0.6,8.0,-0.03324877364681278
3.54598,-1.99262,6.84131,0.4432957107438491,-0.25326134058132044,0.8598532468991777,8.14835e-05,0.00122949,0.999999,0.5363543582442751,75,2,0.6,8.0,-0.040852360905723195
3.70448,-1.99321,6.75491,0.46660374778991914,-0.25311512085401927,0.84747488348827,8.14835e-05,0.00122949,0.999999,0.5601017506924155,75,2,0.6,8.0,-0.042307666000149347
3.74398,-1.99331,6.73651,0.4686696628783772,-0.2532433621390153,0.8462957796361719,8.14835e-05,0.00122949,0.999999,0.5623172132267462,75,2,0.6,8.0,-0.0393946224800219
3.78338,-1.99352,6.71821,0.47270490672839516,-0.24814540924410974,0.8455613088510925,8.14835e-05,0.00122949,0.999999,0.5636809752070255,75,2,0.6,8.0,-0.036179822541194895
3.86248,-1.99382,6.67981,0.4815039119567069,-0.246369890967231,0.8411039529066444,8.14835e-05,0.00122949,0.999999,0.5719637693232914,75,2,0.6,8.0,-0.03043717768032117
3.98158,-1.99431,6.59021,0.4964877537622586,-0.24417085158720803,0.8329949013044944,8.14835e-05,0.00122949,0.999999,0.5867679567440717,75,2,0.6,8.0,-0.04631409240973294
3.11068,-1.51312,7.19421,0.3866140361886628,-0.19495539130579118,0.9014000124377175,8.14835e-05,0.00122949,0.999999,0.44828640420655547,75,2,0.6,8.0,-0.017361355986355242
3.15018,-1.51332,7.17371,0.3966268397203874,-0.19248559061336176,0.8975725304506836,8.14835e-05,0.00122949,0.999999,0.457029005229651,75,2,0.6,8.0,-0.0202827983129632
3.18918,-1.51342,7.15621,0.4043307740968631,-0.19271130508781048,0.8940799617537483,8.14835e-05,0.00122949,0.999999,0.4648801723635596,75,2,0.6,8.0,-0.020485557823709755
3.26728,-1.51371,7.12951,0.4134343834378901,-0.19352073120673313,0.8897312724550841,8.14835e-05,0.00122949,0.999999,0.4744888953866569,75,2,0.6,8.0,-0.012738303861579148
3.58278,-1.51492,6.95121,0.4561628957999585,-0.1817278097663422,0.8711431659910582,8.14835e-05,0.00122949,0.999999,0.5136512399053565,75,2,0.6,8.0,-0.034410530356212554
3.62258,-1.51512,6.93451,0.45689585136312333,-0.18222689280498905,0.8706546620479361,8.14835e-05,0.00122949,0.999999,0.5146456764055258,75,2,0.6,8.0,-0.030928321887172316
3.73878,-1.51551,6.88881,0.468016060156223,-0.18406353887107096,0.8643388115167017,8.14835e-05,0.00122949,0.999999,0.5273375132094066,75,2,0.6,8.0,-0.016833356079806627
4.05638,-1.51682,6.70141,0.5061535813868865,-0.19234395773206506,0.8407213295576568,8.14835e-05,0.00122949,0.999999,0.5725439610029635,75,2,0.6,8.0,-0.02103655824266859
4.09688,-1.51692,6.68181,0.5122067613630147,-0.1888723905557599,0.8378373670944524,8.14835e-05,0.00122949,0.999999,0.5778366656043269,75,2,0.6,8.0,-0.016764008442441636
4.29588,-1.51772,6.53191,0.5415547941725876,-0.18387503807051017,0.8203099263590895,8.14835e-05,0.00122949,0.999999,0.6091627586456398,75,2,0.6,8.0,-0.0360871915307861
4.37598,-1.51812,6.46581,0.5587574054853348,-0.18237023723172235,0.8090310614477929,8.14835e-05,0.00122949,0.999999,0.628599599458805,75,2,0.6,8.0,-0.04634748993269078
0.209084,-0.191517,7.96721,0.03163566694715752,-0.036963951471206374,0.998815724179612,8.14835e-05,0.00122949,0.999999,0.049561163668500385,75,2,0.6,8.0,-0.027746236825812787
0.247584,-0.191617,7.95741,0.034939613059235805,-0.039283751967745334,0.9986170488583737,8.14835e-05,0.00122949,0.999999,0.05346965066258199,75,2,0.6,8.0,-0.03643366199257425
0.401084,-0.19212,7.96991,0.05933087613156845,-0.02284972361322976,0.9979768220095392,8.14835e-05,0.00122949,0.999999,0.06399833599760822,75,2,0.6,8.0,-0.017691820184089657
0.708784,-0.19312,7.94641,0.12110394247973644,-0.025486408640879386,0.9923125909160151,8.14835e-05,0.00122949,0.999999,0.12425422748217464,75,2,0.6,8.0,-0.019705395089977706
0.862084,-0.193616,7.93881,0.1412867528553984,-0.01289931537613171,0.9898846706209793,8.14835e-05,0.00122949,0.999999,0.14239062198436547,75,2,0.6,8.0,-0.012172999206104151
0.977884,-0.19402,7.88571,0.1487513892189014,-0.010915716856066343,0.9888143765798336,8.14835e-05,0.00122949,0.999999,0.1497237268323033,75,2,0.6,8.0,-0.0515207063265235
1.28628,-0.195019,7.85911,0.15618329630286962,-0.019413475852222084,0.9875372878586941,8.14835e-05,0.00122949,0.999999,0.1581178466978334,75,2,0.6,8.0,-0.03393706773157579
1.36278,-0.195317,7.86411,0.16964820578005574,-0.024656467483221752,0.9851961961390515,8.14835e-05,0.00122949,0.999999,0.17238212820278753,75,2,0.6,8.0,-0.016295086177783524
1.47828,-0.195714,7.83871,0.18263432842670893,-0.018574048649260076,0.9830054459650261,8.14835e-05,0.00122949,0.999999,0.1846708423035529,75,2,0.6,8.0,-0.020714932257652308
1.55628,-0.196019,7.80641,0.19438024773913262,-0.012726904347852619,0.9808436905004762,8.14835e-05,0.00122949,0.999999,0.19605275589161025,75,2,0.6,8.0,-0.03755891859406013
1.71098,-0.196515,7.77001,0.21286370962107337,-0.013696811918143563,0.9769858947137541,8.14835e-05,0.00122949,0.999999,0.21495657532518792,75,2,0.6,8.0,-0.04141180197611938
1.78738,-0.19682,7.75251,0.2165120073519729,-0.012649465644597515,0.9761980033227508,8.14835e-05,0.00122949,0.999999,0.2186122761124795,75,2,0.6,8.0,-0.04167877772579498
2.05818,-0.19772,7.68001,0.24684826895796885,-0.017387216287481598,0.9688981457419694,8.14835e-05,0.00122949,0.999999,0.25006577402118396,75,2,0.6,8.0,-0.0465258087487328
2.32828,-0.198613,7.67251,0.26888724782349027,-0.021086514018704285,0.9629408117244009,8.14835e-05,0.00122949,0.999999,0.27311236224549046,75,2,0.6,8.0,0.02045787859203152
2.71658,-0.200017,7.50591,0.3371162379057569,-0.020597199370110744,0.9412376944844362,8.14835e-05,0.00122949,0.999999,0.34451571651241175,75,2,0.6,8.0,-0.015108101872074009
2.98988,-0.201115,7.37951,0.3822773241542819,-0.025208175444495502,0.9237037378554889,8.14835e-05,0.00122949,0.999999,0.3931596237522525,75,2,0.6,8.0,-0.03526538435052462
3.69668,-0.203816,7.02241,0.4634313056664888,-0.022127227535375427,0.8858565407163008,8.14835e-05,0.00122949,0.999999,0.4824380973391217,75,2,0.6,8.0,-0.061409054979844946
3.81398,-0.204213,6.98211,0.47229090266326745,-0.02063823988829523,0.8812010930064882,8.14835e-05,0.00122949,0.999999,0.49237309879823316,75,2,0.6,8.0,-0.041482145407412574
4.28998,-0.206013,6.70871,0.5369980237114513,-0.02745004423273982,0.8431367727727314,8.14835e-05,0.00122949,0.999999,0.5676883972333926,75,2,0.6,8.0,-0.03425084372668685
4.40748,-0.206517,6.64491,0.5513304258728217,-0.025435324655078046,0.8338991580320632,8.14835e-05,0.00122949,0.999999,0.5846375480875663,75,2,0.6,8.0,-0.023574852743304398
4.52938,-0.207013,6.55351,0.5705704538891425,-0.030299395884037607,0.8206895294554453,8.14835e-05,0.00122949,0.999999,0.6081644808293184,75,2,0.6,8.0,-0.03089522677302181
4.64848,-0.207516,6.46721,0.5836887139119582,-0.03228296417080696,0.8113355011807081,8.14835e-05,0.00122949,0.999999,0.624350866806621,75,2,0.6,8.0,-0.03280260161981463
0.947684,-3.89562,6.88941,0.1240672701738757,-0.48238580669699344,0.8671281600599149,8.14835e-05,0.00122949,0.999999,0.5225596026665225,75,2,0.6,8.0,-0.028931671579022655
1.06328,-3.89602,6.88591,0.13527516203046186,-0.4804655103787309,0.8665180459021832,8.14835e-05,0.00122949,0.999999,0.5237741903111375,75,2,0.6,8.0,-0.01718766806459371
1.10218,-3.89611,6.88271,0.1376214344650204,-0.4803262690763996,0.8662257304022641,8.14835e-05,0.00122949,0.999999,0.5243576241285854,75,2,0.6,8.0,-0.014627696306201088
1.18028,-3.89642,6.85661,0.14628558658667173,-0.4822445289381562,0.8637365000196582,8.14835e-05,0.00122949,0.999999,0.5293116514594407,75,2,0.6,8.0,-0.025775875553785355
1.37418,-3.89702,6.83511,0.17296876422231017,-0.48776362040600607,0.8556684271444356,8.14835e-05,0.00122949,0.999999,0.5450870272624441,75,2,0.6,8.0,-0.012893874193231625
1.92058,-3.89901,6.66901,0.23026885113662457,-0.4863227928487612,0.8428916877938707,8.14835e-05,0.00122949,0.999999,0.5692380898737123,75,2,0.6,8.0,-0.039685879527114665
1.95918,-3.89911,6.66911,0.23335718178689147,-0.4861967482165986,0.8421146879921315,8.14835e-05,0.00122949,0.999999,0.5706773000217901,75,2,0.6,8.0,-0.03015224382548176
2.19278,-3.89991,6.63241,0.2701056483263709,-0.4814738303074168,0.8338020685218378,8.14835e-05,0.00122949,0.999999,0.5858697823633607,75,2,0.6,8.0,0.00040277389832432675
2.23198,-3.90001,6.61471,0.27419290365636695,-0.4827895186971982,0.8317045943245823,8.14835e-05,0.00122949,0.999999,0.5896547375920868,75,2,0.6,8.0,-0.003363137881025935
2.54548,-3.90122,6.48891,0.31673440411562026,-0.48521213530335794,0.8150144176662635,8.14835e-05,0.00122949,0.999999,0.6190276455012191,75,2,0.6,8.0,-0.012200621766969455
2.70258,-3.90181,6.42691,0.34272394137488366,-0.48458640899058786,0.8048082456275358,8.14835e-05,0.00122949,0.999999,0.6364011652717074,75,2,0.6,8.0,-0.010429793749853644
2.74188,-3.90191,6.41091,0.34539693967823437,-0.48349602250852275,0.8043211735863655,8.14835e-05,0.00122949,0.999999,0.637217657220925,75,2,0.6,8.0,-0.009845144767218095
3.05738,-3.90312,6.24041,0.3912582517812062,-0.48438372995707357,0.7824892220126657,8.14835e-05,0.00122949,0.999999,0.6730484789433168,75,2,0.6,8.0,-0.029765676788417572
3.09778,-3.90332,6.22041,0.394394742424986,-0.48449372227779225,0.78084481186785,8.14835e-05,0.00122949,0.999999,0.6756818628083471,75,2,0.6,8.0,-0.02970210601259904
2.26248,-3.00422,7.04631,0.27703622665030286,-0.38074081722658426,0.8822059619051521,8.14835e-05,0.00122949,0.999999,0.49121637398180895,75,2,0.6,8.0,-0.012845426880733868
1.83488,-3.00271,7.15911,0.21829105822085856,-0.3767246122392758,0.9002375133452201,8.14835e-05,0.00122949,0.999999,0.451505050190007,75,2,0.6,8.0,-0.022788209493244338
1.44658,-3.00132,7.24681,0.1754203936646793,-0.3725693111343414,0.9112737206171433,8.14835e-05,0.00122949,0.999999,0.4255077676857315,75,2,0.6,8.0,-0.023987799977986057
1.17628,-3.00042,7.26051,0.1535313436363816,-0.3766159346673043,0.9135581887739171,8.14835e-05,0.00122949,0.999999,0.4199558062366854,75,2,0.6,8.0,-0.05637612453233043
0.866284,-2.99942,7.32671,0.11291756841619811,-0.36863553937289567,0.9226903390922804,8.14835e-05,0.00122949,0.999999,0.3969469692218271,75,2,0.6,8.0,-0.035852353882682486
0.673284,-2.99872,7.35321,0.09395232428734024,-0.36085716386515115,0.9278766448446721,8.14835e-05,0.00122949,0.999999,0.383288282818554,75,2,0.6,8.0,-0.030349425027719867
0.441484,-2.99801,7.37451,0.06020966881228945,-0.36848874816365107,0.9276803534937558,8.14835e-05,0.00122949,0.999999,0.38384522213368827,75,2,0.6,8.0,-0.02714794929342723
0.248384,-2.99732,7.39871,0.03616356679875833,-0.36832270099207254,0.9289943941543976,8.14835e-05,0.00122949,0.999999,0.3803256759244594,75,2,0.6,8.0,-0.013352927670085002
0.132584,-2.99691,7.41211,0.015833288545760524,-0.36537215268034606,0.9307268648854811,8.14835e-05,0.00122949,0.999999,0.37562579838335514,75,2,0.6,8.0,-0.003849506340190878
3.21548,-3.90371,6.15971,0.4116059232026648,-0.4814802507007463,0.7737941148455632,8.14835e-05,0.00122949,0.999999,0.6868692177961301,75,2,0.6,8.0,-0.03003822602642625
3.41398,-3.90451,6.05681,0.4301348613775726,-0.48223509293076855,0.7631731888462472,8.14835e-05,0.00122949,0.999999,0.7034505161704594,75,2,0.6,8.0,-0.025954279250713697
3.85138,-3.90622,5.80731,0.48431859955915607,-0.4820121569387642,0.7301368191539843,8.14835e-05,0.00122949,0.999999,0.7530841741736768,75,2,0.6,8.0,-0.011474977888596527
3.89068,-3.90641,5.77331,0.4909746038148627,-0.4844381384709578,0.7240605143243426,8.14835e-05,0.00122949,0.999999,0.761930991134986,75,2,0.6,8.0,-0.016984385171228134
4.45628,-3.90872,5.35221,0.558940067565449,-0.48338450404425354,0.6737398771928393,8.14835e-05,0.00122949,0.999999,0.8322812580545568,75,2,0.6,8.0,-0.013594340324303289
4.70018,-3.90982,5.10841,0.5868108477831039,-0.4873516477448934,0.6466385391889444,8.14835e-05,0.00122949,0.999999,0.8683501861148091,75,2,0.6,8.0,-0.032927941025009844
0.326884,-3.95362,6.93671,0.05144255280197355,-0.4840678318039783,0.8735170278671227,8.14835e-05,0.00122949,0.999999,0.5096293311988352,75,2,0.6,8.0,-0.009010707180493682
0.520984,-3.95421,6.90671,0.0748276089757745,-0.48454354315522496,0.8715608892794291,8.14835e-05,0.00122949,0.999999,0.5136220519817752,75,2,0.6,8.0,-0.0244220224201932
0.598284,-3.95452,6.90571,0.08143893580806044,-0.48227691889135027,0.872225127612772,8.14835e-05,0.00122949,0.999999,0.5122617394394133,75,2,0.6,8.0,-0.019711610527098244
0.714784,-3.95491,6.89261,0.09492664625556388,-0.48436549760600206,0.8697005211908069,8.14835e-05,0.00122949,0.999999,0.5173920344932966,75,2,0.6,8.0,-0.02125937964793856
0.909284,-3.95562,6.82791,0.11946159409159224,-0.4909955988829049,0.8629323550630796,8.14835e-05,0.00122949,0.999999,0.5309276135413629,75,2,0.6,8.0,-0.05682167233065272
0.170984,-1.56362,7.79291,0.02132796880840902,-0.17653101623373907,0.9840639806709678,8.14835e-05,0.00122949,0.999999,0.17997634011445368,75,2,0.6,8.0,-0.049931490813679424
0.209484,-1.56372,7.79261,0.029381888007058876,-0.17746725854548734,0.9836879976910818,8.14835e-05,0.00122949,0.999999,0.18206747715472568,75,2,0.6,8.0,-0.049284661317826384
0.248084,-1.56382,7.80271,0.02878559055362137,-0.17826977662315888,0.9835605098412646,8.14835e-05,0.00122949,0.999999,0.18277593798415218,75,2,0.6,8.0,-0.038256346279666786
0.440184,-1.56442,7.85141,0.045159855026491516,-0.1892301574214529,0.9808937429794516,8.14835e-05,0.00122949,0.999999,0.19697012553493884,75,2,0.6,8.0,0.01784328097999044
0.516884,-1.56462,7.85621,0.05716295281239409,-0.18846782104564727,0.980414339581013,8.14835e-05,0.00122949,0.999999,0.19939530103046502,75,2,0.6,8.0,0.027156431636049305
0.671384,-1.56521,7.78471,0.08536328531499567,-0.18972994448844008,0.9781184272288524,8.14835e-05,0.00122949,0.999999,0.21066836362500377,75,2,0.6,8.0,-0.031163911608170558
0.748384,-1.56552,7.75761,0.09242006610507335,-0.19345866070644227,0.9767457591301861,8.14835e-05,0.00122949,0.999999,0.2171534660021494,75,2,0.6,8.0,-0.050695351544514544
1.13318,-1.56672,7.74331,0.15658178243270626,-0.19256791948359006,0.968710349792939,8.14835e-05,0.00122949,0.999999,0.2517193618104592,75,2,0.6,8.0,-0.018924995534749023
